,Reacher-v11_seed_0,Reacher-v12_seed_0,Reacher-v21_seed_0,Reacher-v22_seed_0,Reacher-v31_seed_0,Reacher-v32_seed_0,Reacher-v41_seed_0,Reacher-v42_seed_0,Reacher-v51_seed_0,Reacher-v52_seed_0,Reacher-v60_seed_0,Reacher-v61_seed_0,Reacher-v62_seed_0,Reacher-v11_seed_1,Reacher-v12_seed_1,Reacher-v21_seed_1,Reacher-v22_seed_1,Reacher-v31_seed_1,Reacher-v32_seed_1,Reacher-v41_seed_1,Reacher-v42_seed_1,Reacher-v51_seed_1,Reacher-v52_seed_1,Reacher-v60_seed_1,Reacher-v61_seed_1,Reacher-v62_seed_1,Reacher-v11_seed_2,Reacher-v12_seed_2,Reacher-v21_seed_2,Reacher-v22_seed_2,Reacher-v31_seed_2,Reacher-v32_seed_2,Reacher-v41_seed_2,Reacher-v42_seed_2,Reacher-v51_seed_2,Reacher-v52_seed_2,Reacher-v60_seed_2,Reacher-v61_seed_2,Reacher-v62_seed_2
185,-411.99832,-394.87668,-424.9949,-421.1004,-414.35532,-413.1997,-485.11685,-511.43884,-508.14764,-470.78568,-462.29147,-451.6402,-457.45352,-399.2466,-402.15225,-408.7665,-422.1729,-388.3283,-460.8827,-407.66083,-395.06094,-433.91537,-519.1251,-520.0197,-438.77127,-473.6414,-504.1948,-429.71967,-511.0635,-476.14102,-478.59174,-513.5551,-514.66876,-573.3729,-599.68964,-514.77936,-577.50037,-607.73663,-550.12524
186,-392.65176,-352.9518,-404.95288,-423.56766,-443.3822,-465.77365,-437.24155,-404.74588,-458.21503,-497.12515,-512.9806,-560.76733,-465.91074,-378.23798,-332.7694,-348.2894,-421.78204,-404.51483,-459.2599,-408.1074,-425.7556,-452.27194,-441.91785,-445.57092,-431.6853,-472.74387,-415.1639,-460.57864,-462.87442,-428.85876,-464.49866,-512.84656,-476.63303,-520.30084,-494.4742,-515.33795,-493.98395,-534.6659,-495.2581
187,-389.75153,-354.13214,-435.03845,-398.4948,-459.26752,-453.3093,-450.15872,-448.0514,-474.44354,-440.7486,-507.2562,-429.15088,-459.27374,-405.5182,-331.14954,-375.87857,-428.68826,-397.76926,-385.4942,-442.07947,-478.30414,-438.6963,-445.31662,-426.8555,-406.42914,-480.81485,-413.07605,-496.33835,-504.37646,-470.1913,-483.46075,-527.38556,-469.089,-542.582,-491.37228,-536.1837,-544.70984,-495.9694,-648.03485
188,-400.66193,-349.83795,-424.33527,-452.93814,-437.2066,-459.91412,-429.32614,-429.0133,-450.57825,-470.72922,-503.21545,-515.34644,-587.49896,-338.52234,-370.10547,-405.1185,-413.5836,-371.204,-392.92105,-433.00156,-410.2777,-424.4992,-429.8862,-478.76495,-461.9455,-498.40137,-458.01608,-483.4711,-444.66415,-430.26144,-490.9217,-473.33145,-472.58203,-507.54117,-563.74554,-515.23846,-531.33954,-542.1462,-516.0014
189,-403.35327,-316.1287,-407.88342,-419.42612,-394.98285,-436.61334,-446.61667,-465.85577,-477.36945,-485.62,-498.80505,-450.21857,-473.6667,-328.99896,-339.2531,-363.6764,-392.7396,-398.51376,-397.67593,-419.66898,-403.741,-454.9683,-413.6087,-426.11685,-445.72668,-462.21854,-478.34293,-432.40894,-440.11102,-493.20248,-457.6633,-564.0283,-484.15726,-485.57156,-599.1279,-534.3265,-511.89755,-536.6135,-539.09576
190,-310.17487,-401.6731,-383.53088,-421.84924,-426.68594,-472.80554,-435.87277,-432.25806,-517.4725,-537.0417,-468.29233,-429.97195,-501.9522,-373.52713,-373.5782,-363.201,-398.30154,-403.7085,-428.94434,-452.67834,-403.30637,-424.28812,-456.88718,-441.302,-451.05103,-484.8364,-467.48453,-409.02176,-505.57065,-448.76715,-448.01886,-483.07593,-515.5757,-523.9432,-515.17755,-550.71234,-533.7059,-550.48224,-516.9404
191,-408.65695,-395.58203,-436.1634,-409.7403,-466.95657,-459.00723,-450.65872,-465.72214,-491.008,-528.3377,-492.8261,-434.5636,-551.3978,-344.23294,-334.99753,-370.52902,-424.58142,-400.07965,-381.52658,-447.07144,-476.79437,-452.59604,-421.525,-409.05423,-397.10806,-491.20325,-495.21155,-459.75546,-493.42505,-440.99295,-499.86017,-510.59555,-478.44742,-598.48956,-507.72675,-511.6858,-519.0611,-515.74713,-530.96234
192,-409.84808,-421.83252,-409.76376,-399.03204,-420.2435,-428.19153,-429.2593,-418.45193,-577.66534,-481.3662,-503.96832,-536.83997,-505.4638,-361.88327,-378.2628,-426.13797,-420.77658,-424.85825,-385.44626,-411.103,-435.31177,-444.70438,-418.5404,-417.0813,-472.31226,-446.96194,-513.51697,-472.46872,-481.94894,-482.11703,-544.1919,-432.4843,-570.48126,-494.00632,-514.04004,-560.025,-574.1507,-536.99945,-530.2513
193,-379.2337,-329.38202,-420.56857,-445.97403,-459.45193,-454.48917,-484.23566,-502.19577,-475.06433,-468.0782,-479.9043,-457.39725,-557.32947,-345.10947,-326.26718,-346.5269,-378.58093,-410.48795,-404.34283,-421.20685,-441.16492,-475.89856,-444.91656,-488.50812,-450.1222,-440.07202,-497.72888,-456.65146,-486.5191,-470.01944,-459.91684,-492.79578,-494.97708,-484.56403,-530.7488,-495.68536,-539.6231,-526.9477,-508.67047
194,-412.70435,-410.97235,-403.59705,-424.66162,-435.518,-432.00687,-519.3677,-460.43735,-429.9691,-496.0422,-462.46042,-468.83197,-492.88715,-394.89185,-324.36627,-384.42136,-417.49014,-380.94565,-434.9608,-421.4408,-423.3967,-434.2591,-447.58438,-445.46567,-406.08234,-520.3508,-439.02893,-398.9976,-481.54947,-492.8882,-476.76566,-469.69492,-492.04843,-524.5511,-541.16797,-581.7514,-519.166,-552.8867,-584.4859
195,-393.3384,-390.5295,-470.5631,-400.83282,-423.03705,-444.9399,-486.0546,-412.1079,-457.21982,-452.8373,-452.8235,-478.09177,-468.16788,-335.18967,-326.0069,-394.0193,-350.63522,-378.6805,-418.8436,-399.5223,-417.50214,-440.83405,-470.67636,-434.54608,-420.57748,-440.53452,-462.20447,-419.58075,-433.1314,-472.30756,-508.94177,-494.53787,-532.8683,-524.9263,-633.33167,-587.4183,-620.8846,-466.70752,-530.60254
196,-388.3224,-373.8064,-378.5661,-361.98712,-447.0676,-446.17694,-478.7642,-430.98166,-510.09564,-436.0342,-457.81726,-489.65927,-500.63644,-338.54404,-366.98062,-411.83926,-415.80096,-382.70422,-403.5812,-404.4615,-440.62067,-459.9137,-436.3504,-523.5857,-429.08704,-455.87427,-550.5133,-403.2909,-445.09048,-500.51743,-449.65744,-548.95337,-512.7717,-513.2368,-547.20294,-513.0496,-517.4388,-490.63202,-523.4796
197,-355.2349,-367.1371,-414.81824,-472.23816,-448.05136,-441.62677,-456.2254,-474.3004,-495.32187,-442.3341,-512.7752,-493.91327,-474.73904,-361.72186,-330.5787,-391.1293,-351.19135,-363.30917,-415.88434,-418.88638,-436.91083,-464.64017,-437.48416,-466.6497,-426.86728,-425.53696,-480.57254,-453.3506,-465.2521,-498.68436,-467.4027,-518.8919,-525.56946,-509.23044,-516.61536,-536.5583,-547.8312,-518.3404,-544.26483
198,-342.47757,-338.4066,-412.2928,-420.95044,-503.235,-481.9929,-483.54514,-520.0061,-497.14145,-506.6408,-460.98904,-524.70935,-461.60522,-392.66833,-322.23535,-395.4604,-397.04764,-408.15335,-384.33688,-403.21097,-408.61465,-470.5743,-447.5771,-514.718,-430.52435,-455.15704,-446.40894,-402.91873,-459.57733,-515.6775,-484.42468,-530.78046,-549.9276,-522.4021,-542.8136,-500.9679,-521.5515,-528.1271,-584.08673
199,-432.6641,-343.44522,-430.05972,-455.70822,-437.9664,-483.5717,-496.77457,-518.4372,-481.60156,-455.385,-495.36435,-508.08548,-491.18933,-380.40054,-349.5549,-352.3212,-435.22708,-387.48102,-376.84265,-401.79276,-400.99942,-495.41687,-482.41937,-489.23096,-441.6223,-509.82126,-404.75745,-485.4499,-443.49475,-425.22644,-486.10464,-520.49786,-491.23676,-489.73468,-561.79236,-546.5475,-530.33514,-481.95056,-493.31577
200,-348.32413,-369.01477,-419.25748,-408.84778,-420.88116,-423.00366,-451.22794,-410.9543,-518.27936,-464.0358,-462.3459,-516.73596,-557.58057,-394.6985,-345.2005,-356.69263,-407.4949,-366.80865,-400.66357,-411.9937,-389.1751,-414.95853,-412.95715,-511.08203,-449.7505,-419.15012,-454.01752,-426.15536,-432.5187,-474.0105,-493.7095,-480.29245,-526.5646,-535.00397,-491.23322,-502.12778,-559.1198,-500.34442,-591.1723
201,-417.1543,-393.7127,-397.58524,-457.8279,-446.7041,-447.4748,-443.47134,-489.80505,-438.73914,-475.55026,-532.69653,-464.1318,-521.4349,-430.13336,-402.5988,-385.29318,-407.1705,-387.2387,-407.45505,-389.46234,-440.9311,-436.09555,-419.96426,-544.24524,-459.83972,-430.85318,-456.12732,-466.45966,-468.4069,-491.3583,-508.56613,-473.6853,-590.158,-497.2677,-519.0345,-509.27322,-491.84015,-493.62875,-502.03278
202,-371.18408,-382.00336,-394.96527,-468.67352,-424.8749,-474.68106,-478.8009,-496.1026,-469.3543,-520.2291,-468.95728,-458.03952,-503.81573,-347.97498,-330.89365,-389.45215,-416.74826,-404.6623,-433.01886,-385.5273,-445.33997,-480.2945,-459.93246,-424.28296,-418.81323,-417.9848,-393.3294,-464.68555,-473.3008,-474.507,-497.58188,-493.97717,-473.74567,-524.3422,-501.78345,-518.1514,-472.73676,-614.9928,-567.9768
203,-410.52524,-436.4431,-378.77524,-384.0748,-453.67706,-450.3671,-453.62344,-495.82098,-452.60788,-547.1758,-508.48236,-532.71234,-486.78134,-394.80835,-341.4347,-435.51666,-320.5933,-383.15744,-412.12442,-402.662,-454.41815,-498.8094,-509.4656,-439.58255,-461.42545,-486.8727,-443.84793,-454.24265,-461.25464,-479.24203,-469.68015,-566.44446,-555.7997,-544.18945,-517.41077,-534.9466,-563.6804,-528.1254,-534.10675
204,-375.09503,-368.5191,-383.01004,-437.6254,-508.73904,-441.77225,-473.7695,-517.2653,-480.27405,-464.956,-552.6932,-451.5558,-518.746,-388.00107,-298.1397,-388.94336,-438.6476,-421.47983,-427.0718,-489.0259,-401.10782,-434.9802,-403.17212,-420.98785,-413.48505,-453.41373,-445.25436,-387.77493,-407.4185,-508.36087,-495.42435,-521.0321,-483.24307,-520.57947,-574.8779,-515.74567,-511.44357,-567.7748,-529.2731
205,-385.51108,-339.31183,-396.6586,-425.6341,-439.62518,-423.8821,-452.52542,-451.93466,-459.51202,-484.05725,-491.1225,-450.23392,-485.61707,-375.62808,-332.52463,-381.47644,-434.4038,-415.4115,-416.80356,-461.07077,-400.29794,-429.8288,-497.3921,-472.21674,-418.10977,-464.32852,-454.71408,-412.17914,-476.7737,-497.63998,-476.9545,-507.87442,-486.42316,-469.33276,-538.3687,-603.38464,-507.58444,-546.7273,-537.484
206,-391.2128,-328.06638,-409.1221,-438.8004,-478.1615,-447.10577,-414.0023,-432.9082,-447.13126,-441.58743,-515.84564,-458.26978,-503.37445,-416.87933,-316.68643,-413.34305,-383.13632,-406.82578,-446.20035,-429.52957,-421.98715,-483.33136,-428.97308,-515.7512,-465.77515,-525.3515,-531.88,-483.52304,-474.91092,-484.4856,-522.12915,-461.81564,-476.0923,-533.80914,-515.8146,-516.5942,-650.8007,-490.93167,-568.0198
207,-348.31598,-372.5879,-428.8893,-457.02283,-409.39874,-430.0873,-443.31314,-503.7993,-464.67896,-590.4511,-514.3428,-455.73236,-493.14587,-406.42688,-381.2318,-389.51544,-395.7058,-371.2581,-397.14642,-456.9131,-398.72348,-440.09338,-511.26456,-479.6923,-510.86145,-464.93256,-448.24997,-514.741,-511.40182,-501.99695,-491.72214,-475.19342,-505.9971,-579.85236,-544.6453,-549.8073,-555.9108,-530.87225,-607.10736
208,-349.92715,-422.29034,-416.7402,-403.68387,-427.81827,-502.8566,-428.9191,-477.45905,-467.2746,-503.21188,-508.83163,-439.8918,-531.87,-375.17767,-344.91534,-334.7153,-386.64194,-410.98154,-394.22488,-446.4336,-432.05634,-454.78867,-475.19156,-462.2676,-423.54437,-449.95383,-479.87247,-453.8352,-550.9094,-466.6759,-472.30273,-498.79626,-509.06934,-520.12244,-579.06757,-540.12006,-552.95953,-534.56006,-532.76587
209,-364.83566,-393.25677,-444.0346,-373.46848,-455.3701,-435.07138,-457.12033,-472.707,-539.8338,-473.10336,-513.9832,-453.09558,-528.7982,-378.3268,-345.2647,-397.70792,-392.42178,-380.3577,-395.19067,-464.64835,-420.03442,-487.2612,-464.01053,-421.21808,-425.53442,-474.85144,-499.10016,-515.18774,-488.51395,-452.42502,-502.55933,-481.62122,-528.06854,-547.6137,-550.0151,-532.49774,-539.39514,-496.7285,-527.4287
210,-371.29404,-336.80627,-420.24557,-445.01828,-459.04346,-448.90244,-527.4571,-493.36624,-476.34076,-442.03882,-446.64832,-519.2126,-526.4465,-338.0679,-390.6842,-346.0886,-385.3024,-398.3932,-385.02322,-448.26703,-412.08292,-429.72226,-407.16028,-466.93573,-407.89392,-467.43787,-454.4799,-458.28604,-484.16287,-533.89716,-518.7761,-534.364,-513.11804,-508.8732,-555.40173,-526.5515,-596.7001,-475.1261,-519.67487
211,-379.55255,-330.742,-429.65637,-415.75912,-417.57007,-470.85165,-424.6338,-452.79956,-486.33975,-472.96396,-451.68347,-503.05295,-547.80176,-390.32837,-363.01135,-343.7836,-423.83707,-368.6611,-442.15598,-433.22427,-424.7248,-474.85202,-440.47586,-441.58295,-462.50964,-540.27814,-451.44464,-496.92487,-484.6934,-486.49786,-495.0774,-472.26733,-502.2842,-529.50995,-524.1163,-525.0097,-585.8955,-453.61105,-508.97052
212,-404.47675,-332.4737,-432.7103,-457.1226,-396.53897,-469.73923,-487.26654,-420.44272,-467.09863,-492.3892,-523.4228,-486.54605,-522.11597,-343.87134,-383.6293,-365.98315,-407.23965,-425.02634,-438.1587,-411.87717,-359.21304,-442.22388,-462.89044,-439.7382,-537.8338,-445.43848,-479.54782,-421.9875,-435.69217,-464.77307,-455.626,-482.09323,-495.00055,-524.9719,-502.87988,-500.50385,-554.19727,-494.39413,-526.0827
213,-423.07684,-352.26196,-439.41217,-414.2325,-429.7059,-473.75687,-437.44666,-451.38437,-456.86755,-486.47256,-576.49274,-520.92444,-485.27487,-374.03143,-307.1224,-336.8271,-405.98212,-402.0991,-423.47092,-378.29276,-450.39594,-489.2889,-461.09726,-444.79333,-419.77722,-426.85443,-465.19516,-443.02734,-445.8066,-525.265,-518.0581,-544.4074,-533.42413,-495.39417,-497.42114,-535.3791,-548.34467,-571.65796,-532.9047
214,-412.50253,-375.34,-365.59995,-437.91986,-429.2304,-429.5753,-431.33295,-461.56363,-442.4627,-483.07907,-540.609,-513.61774,-505.86,-377.41406,-342.208,-298.14075,-370.3385,-374.966,-448.93732,-419.33267,-483.74332,-442.74927,-533.0936,-526.5445,-454.97116,-460.03308,-460.10638,-501.11353,-464.54016,-462.98987,-469.21274,-534.2621,-516.6905,-458.16574,-512.2095,-648.94543,-514.7098,-540.8804,-544.4151
215,-379.97522,-426.6873,-406.3661,-413.74158,-511.3117,-487.15112,-470.84164,-501.94467,-497.3035,-479.6966,-438.53116,-483.17395,-551.5545,-378.6616,-324.7864,-389.12186,-389.6177,-426.13013,-377.49365,-441.29544,-417.68936,-423.01044,-481.5989,-557.24506,-403.37393,-462.05414,-439.32516,-424.36182,-429.82745,-495.67484,-528.05206,-527.21747,-484.69305,-548.3906,-508.04642,-516.0559,-530.8684,-544.84546,-535.97217
216,-364.43652,-425.89038,-359.60135,-412.08102,-434.64026,-412.2256,-448.68216,-493.22446,-490.04172,-453.95883,-555.20746,-484.2895,-508.1654,-386.94116,-333.35907,-340.79205,-425.5599,-410.5059,-371.95383,-436.68948,-453.87753,-439.7767,-498.34604,-548.82874,-458.1698,-424.93784,-485.67444,-485.91232,-389.67303,-482.743,-501.85904,-521.2137,-464.10596,-514.45056,-511.83173,-554.01843,-520.90186,-510.40244,-568.004
217,-401.00943,-360.7444,-428.98276,-427.20193,-425.0984,-479.1825,-440.37732,-465.6909,-520.79517,-467.0078,-476.87134,-510.27307,-504.17422,-343.16638,-347.10303,-407.431,-393.89655,-403.44882,-392.82095,-426.7302,-368.8382,-421.09406,-484.77875,-464.85,-425.03302,-455.12167,-421.18692,-413.62457,-495.32028,-430.68225,-451.18588,-470.77637,-536.0323,-519.8532,-497.0738,-548.1785,-497.17792,-602.1804,-530.5254
218,-396.15234,-388.2525,-422.4451,-359.378,-404.0856,-474.77097,-461.9015,-449.99097,-503.20557,-494.0459,-470.8098,-461.9519,-468.9747,-420.14594,-390.06436,-393.6905,-396.46524,-374.84808,-432.7776,-465.67108,-386.8354,-439.62433,-424.87122,-564.09753,-463.80023,-551.57043,-518.0826,-400.82697,-468.21408,-501.10956,-438.91183,-467.35413,-463.03967,-547.44293,-558.21985,-561.9821,-590.95966,-554.03265,-595.56976
219,-393.09753,-340.3445,-389.45807,-439.4912,-436.09375,-428.3006,-477.45523,-461.61206,-447.38385,-501.8863,-514.3616,-502.3729,-471.45963,-383.72812,-393.222,-398.7766,-398.548,-344.0531,-409.5445,-438.00534,-434.51978,-474.51044,-454.04407,-445.86954,-444.1117,-496.7272,-459.109,-482.3646,-448.19974,-524.9683,-516.21643,-466.21924,-469.03302,-536.25714,-565.6189,-556.0348,-532.4683,-557.8614,-532.93005
220,-387.11426,-392.43015,-429.0873,-415.244,-455.80792,-467.0926,-509.64563,-482.50528,-541.1749,-482.29584,-474.3089,-441.33365,-507.44034,-352.2057,-335.5121,-406.93707,-425.64865,-380.34674,-385.57077,-399.0613,-420.3021,-445.83157,-397.24384,-423.50922,-420.51382,-445.46262,-442.03766,-467.77557,-425.50027,-430.48196,-491.47836,-453.19864,-517.52325,-550.4428,-502.121,-548.8514,-508.80246,-583.4883,-532.64575
221,-381.40317,-364.3607,-360.8981,-397.88336,-388.9838,-457.31192,-473.3282,-476.86542,-563.0903,-474.40988,-476.23654,-455.46066,-476.76254,-367.88812,-379.24152,-385.76282,-362.3073,-402.1567,-424.9599,-369.2998,-404.79797,-415.71198,-443.71378,-470.43585,-447.76767,-421.1585,-424.193,-413.71057,-487.12244,-470.60742,-493.0108,-504.2638,-446.25067,-527.67664,-574.50745,-505.55496,-612.2375,-505.68863,-499.45383
222,-359.30685,-386.24503,-416.56924,-455.70316,-466.11462,-462.1584,-491.58615,-449.0888,-438.9578,-474.3244,-505.3561,-493.3229,-545.38043,-333.6297,-361.40656,-381.8005,-434.94656,-350.89185,-489.4877,-424.93298,-461.43414,-425.9022,-444.11084,-436.44644,-418.947,-488.23264,-466.30896,-500.59995,-476.66147,-541.7401,-504.18628,-508.88586,-455.4016,-505.801,-496.8827,-550.99316,-521.3478,-526.77844,-524.4612
223,-395.15533,-358.89505,-385.80447,-445.57077,-456.70044,-448.64145,-455.35962,-493.6153,-482.29065,-529.05426,-488.6735,-548.93744,-491.49197,-411.98016,-352.89948,-395.25934,-337.5539,-376.7845,-385.90897,-395.72958,-416.95187,-457.79156,-428.86627,-449.65356,-450.1342,-503.4387,-510.60333,-456.2916,-484.5443,-521.6607,-477.52795,-555.46814,-498.5658,-522.70435,-505.07925,-553.3458,-564.4876,-501.98737,-585.5221
224,-364.694,-370.0344,-382.12335,-434.87708,-459.84967,-457.39746,-469.17172,-443.53677,-493.13275,-491.71204,-508.17432,-532.00433,-532.85223,-366.0759,-393.60556,-383.31143,-393.80164,-430.47702,-389.7673,-421.44925,-495.3234,-430.14963,-475.404,-472.72833,-488.28818,-460.00882,-574.645,-377.7962,-517.07294,-532.89325,-496.3507,-486.12683,-564.2558,-549.2903,-507.5506,-508.3735,-587.27783,-581.7217,-516.849
225,-411.81882,-397.3045,-396.7653,-433.11758,-395.88956,-457.5947,-440.3305,-506.9181,-494.89142,-508.9309,-430.81808,-506.53897,-449.863,-379.7554,-392.6409,-409.79214,-383.44864,-353.04605,-432.4346,-426.43234,-408.7502,-458.1088,-475.11227,-446.57462,-429.78558,-457.35718,-484.3921,-414.00787,-475.114,-426.93695,-505.1661,-528.4768,-544.4283,-490.9938,-521.0326,-513.7524,-608.5436,-517.45166,-502.38516
226,-387.20663,-367.63248,-412.9058,-437.96133,-407.7544,-442.50046,-490.62668,-473.8268,-481.10953,-487.02213,-502.7779,-438.0052,-517.16327,-397.82886,-320.7394,-387.1302,-391.71008,-393.0395,-424.1159,-431.41736,-422.39993,-453.7384,-433.835,-468.88666,-491.5236,-442.34656,-468.1223,-422.14178,-449.05206,-508.88007,-509.44754,-510.18027,-466.78723,-496.11282,-502.1852,-541.7327,-521.8574,-540.1884,-549.8682
227,-365.7488,-398.256,-435.8874,-391.6932,-461.3544,-413.4281,-451.32275,-526.1546,-482.78058,-498.71854,-471.8856,-492.5469,-548.9307,-370.56918,-339.61642,-399.04803,-425.5814,-418.25723,-408.84637,-389.8079,-427.00348,-430.02228,-476.29944,-476.1107,-462.36218,-530.9061,-530.5055,-485.3359,-500.75644,-523.2933,-462.0532,-502.8115,-529.0551,-485.78625,-628.44226,-529.88776,-552.2637,-543.7102,-570.1275
228,-367.9127,-357.3287,-451.17532,-503.9773,-448.38837,-465.14212,-486.60007,-462.60782,-473.11755,-530.9586,-464.5047,-566.3446,-516.0416,-349.6553,-367.7587,-386.32202,-356.41837,-354.80893,-398.04184,-431.13843,-422.04492,-417.30957,-428.42822,-504.78296,-468.08078,-497.38596,-510.77704,-476.94574,-438.91937,-458.63782,-460.45135,-474.45593,-496.5268,-475.4859,-531.3464,-553.3093,-534.2001,-496.5767,-574.29285
229,-376.86813,-343.2341,-388.00076,-429.20837,-466.8082,-472.5808,-522.04926,-481.77197,-484.6756,-496.5408,-529.1645,-480.16144,-484.40054,-363.5266,-359.23398,-368.41956,-424.71854,-396.2718,-402.90305,-382.3311,-376.13867,-505.32358,-453.71265,-431.77518,-401.73465,-441.27744,-475.97412,-436.79727,-477.34598,-535.991,-486.86142,-487.06564,-488.69226,-457.40268,-507.71664,-514.6783,-588.04504,-540.2265,-624.8628
230,-417.77826,-315.93713,-443.16382,-419.40408,-448.3088,-458.7578,-462.59848,-462.80396,-526.40625,-511.94504,-485.82693,-509.66205,-520.8789,-393.84924,-344.78455,-362.48703,-392.47583,-461.4086,-398.50742,-399.77432,-425.60385,-478.679,-462.55045,-446.40625,-460.53174,-515.36194,-484.37622,-462.5705,-476.7725,-477.09744,-440.8281,-573.8382,-494.91428,-520.5075,-515.63,-506.90143,-554.7001,-563.91077,-518.6643
231,-372.638,-381.81903,-452.44708,-398.4322,-452.848,-391.56937,-457.25333,-493.5052,-482.68723,-451.77036,-497.79755,-468.05493,-540.20447,-377.01102,-340.98856,-394.59875,-433.05533,-382.5814,-426.43762,-446.35083,-432.07986,-457.68875,-428.03204,-428.02643,-449.08038,-444.6721,-472.39633,-396.36627,-513.1142,-492.279,-487.74677,-563.9334,-496.58527,-510.4146,-561.5361,-579.14545,-504.36142,-504.90912,-591.31305
232,-366.78445,-379.12643,-389.05283,-476.56137,-411.617,-412.52603,-461.008,-494.5724,-514.61273,-500.91156,-497.425,-514.61725,-506.4721,-359.4227,-323.95013,-391.5701,-401.565,-393.2994,-394.02713,-439.13043,-450.61176,-399.03314,-447.36337,-455.80438,-472.65878,-429.36325,-456.18973,-413.6999,-462.70187,-490.95975,-521.8186,-495.55762,-469.73264,-500.75488,-598.085,-521.6034,-532.10626,-492.78867,-548.8859
233,-376.26273,-347.86276,-406.94983,-447.8504,-409.32962,-478.83047,-460.9994,-452.09552,-483.19965,-451.8824,-475.54736,-457.51627,-536.6148,-364.73978,-360.80533,-354.72894,-402.69885,-413.891,-449.45007,-455.07227,-402.1096,-492.2455,-428.30566,-476.91394,-535.4484,-501.32916,-425.4009,-458.834,-500.7036,-548.57007,-510.0638,-551.7659,-478.10074,-590.2969,-625.0762,-521.69446,-537.83215,-512.4709,-539.8754
234,-374.27335,-381.01794,-413.45975,-382.98532,-404.9477,-415.69885,-492.73218,-502.30215,-471.7457,-468.3036,-469.72662,-506.5821,-553.81055,-339.49594,-347.87497,-394.90405,-380.17267,-433.8346,-404.74493,-444.04147,-489.78668,-472.8002,-481.75504,-478.01038,-482.30173,-454.63318,-440.62524,-410.7944,-456.6353,-443.54498,-507.42355,-484.05667,-530.716,-483.96283,-582.65295,-504.6763,-528.0239,-505.99823,-594.5794
235,-416.77383,-353.7896,-448.91577,-363.91745,-424.77493,-427.352,-494.1735,-457.2434,-463.15726,-457.53766,-502.3358,-470.36984,-480.74902,-336.9134,-388.92166,-383.32333,-377.0618,-374.1564,-397.64163,-414.69107,-432.8239,-476.5581,-467.135,-475.5455,-490.59412,-492.9294,-461.5037,-432.34952,-525.3686,-463.84338,-484.65384,-479.99515,-524.90686,-494.9099,-581.5572,-524.521,-551.66327,-506.5194,-574.90405
